trip_id,date_departure,date_arrival,truck_id,driver_id,client_id,route_id,origin_city,destination_city,distance_km,route_type,cargo_type,cargo_tons_actual,load_factor_pct,delay_hours,status
TRP-02609,2023-08-28,2023-08-29,TRK-06,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,wheat,19.88,84.6,0.9,completed
TRP-02610,2023-08-28,2023-08-29,TRK-09,DRV-09,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,21.00,84.0,1.7,cancelled
TRP-02611,2023-08-28,2023-08-28,TRK-11,DRV-11,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.11,90.3,0.7,completed
TRP-02612,2023-08-28,2023-08-28,TRK-11,DRV-11,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,19.65,80.2,0.8,completed
TRP-02613,2023-08-28,2023-08-29,TRK-12,DRV-12,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,17.67,70.7,0.9,completed
TRP-02614,2023-08-29,2023-08-30,TRK-02,DRV-02,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,23.21,100.9,4.8,delayed
TRP-02615,2023-08-29,2023-08-30,TRK-03,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.87,97.1,0.8,completed
TRP-02616,2023-08-29,2023-08-29,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,19.70,91.6,0.6,completed
TRP-02617,2023-08-29,2023-08-29,TRK-04,DRV-04,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,18.39,76.6,4.5,delayed
TRP-02618,2023-08-29,2023-08-29,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,26.14,108.9,0.5,completed
TRP-02619,2023-08-29,2023-08-29,TRK-07,DRV-07,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,25.50,106.2,0.5,completed
TRP-02620,2023-08-29,2023-08-30,TRK-10,DRV-10,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,19.03,79.3,0.5,completed
TRP-02621,2023-08-29,2023-08-30,TRK-12,DRV-12,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,21.90,87.6,1.3,completed
TRP-02622,2023-08-29,2023-08-30,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.81,95.2,1.7,completed
TRP-02623,2023-08-30,2023-08-30,TRK-03,DRV-03,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,20.02,93.1,1.4,completed
TRP-02624,2023-08-30,2023-08-30,TRK-04,DRV-04,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,27.06,112.7,0.4,completed
TRP-02625,2023-08-30,2023-08-30,TRK-05,DRV-05,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,19.00,77.6,4.5,delayed
TRP-02626,2023-08-30,2023-09-01,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.86,95.3,0.5,completed
TRP-02627,2023-08-30,2023-08-30,TRK-10,DRV-10,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,19.98,83.3,0.7,completed
TRP-02628,2023-08-31,2023-08-31,TRK-02,DRV-02,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.83,94.9,0.2,completed
TRP-02629,2023-08-31,2023-08-31,TRK-03,DRV-03,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,15.51,72.2,0.7,completed
TRP-02630,2023-08-31,2023-09-01,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.66,90.3,0.5,completed
TRP-02631,2023-08-31,2023-08-31,TRK-04,DRV-04,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.71,86.3,0.3,completed
TRP-02632,2023-08-31,2023-09-01,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.53,89.7,1.5,completed
TRP-02633,2023-08-31,2023-09-01,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,24.52,98.1,1.6,completed
TRP-02634,2023-08-31,2023-09-01,TRK-09,DRV-09,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,17.07,68.3,1.6,completed
TRP-02635,2023-08-31,2023-09-01,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,wheat,23.24,92.9,18.1,delayed
TRP-02636,2023-08-31,2023-08-31,TRK-09,DRV-09,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.72,90.9,0.7,completed
TRP-02637,2023-08-31,2023-08-31,TRK-11,DRV-11,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.29,86.9,1.6,completed
TRP-02638,2023-09-01,2023-09-01,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,22.10,100.5,1.3,completed
TRP-02639,2023-09-01,2023-09-03,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,19.47,90.6,0.7,completed
TRP-02640,2023-09-01,2023-09-01,TRK-03,DRV-03,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.83,101.5,0.5,completed
TRP-02641,2023-09-01,2023-09-01,TRK-06,DRV-06,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,16.42,69.9,1.2,completed
TRP-02642,2023-09-01,2023-09-01,TRK-07,DRV-07,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,18.64,77.7,1.8,completed
TRP-02643,2023-09-01,2023-09-01,TRK-08,DRV-08,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,24.52,98.1,1.3,completed
TRP-02644,2023-09-01,2023-09-01,TRK-12,DRV-12,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,20.15,80.6,0.9,completed
TRP-02645,2023-09-02,2023-09-03,TRK-02,DRV-02,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,18.44,80.2,1.7,completed
TRP-02646,2023-09-02,2023-09-02,TRK-04,DRV-04,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,23.06,96.1,1.4,completed
TRP-02647,2023-09-02,2023-09-03,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,wheat,22.33,93.0,1.2,completed
TRP-02648,2023-09-02,2023-09-03,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,23.73,96.9,0.1,completed
TRP-02649,2023-09-02,2023-09-04,TRK-07,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.95,87.3,0.4,completed
TRP-02650,2023-09-02,2023-09-03,TRK-08,DRV-08,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,20.77,83.1,0.8,completed
TRP-02651,2023-09-02,2023-09-03,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,wheat,24.14,96.6,1.7,completed
TRP-02652,2023-09-02,2023-09-03,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,wheat,21.57,89.9,4.1,delayed
TRP-02653,2023-09-03,2023-09-03,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,21.82,99.2,1.1,completed
TRP-02654,2023-09-03,2023-09-03,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,15.81,71.9,0.3,completed
TRP-02655,2023-09-03,2023-09-04,TRK-02,DRV-02,CLT-06,RTE-06,Вінниця,Київ,267,highway,wheat,19.28,83.8,0.6,completed
TRP-02656,2023-09-03,2023-09-04,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,17.79,74.1,0.3,completed
TRP-02657,2023-09-03,2023-09-05,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.73,90.5,0.2,completed
TRP-02658,2023-09-03,2023-09-04,TRK-04,DRV-04,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,23.09,96.2,0.2,completed
TRP-02659,2023-09-03,2023-09-03,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,26.97,110.1,0.5,completed
TRP-02660,2023-09-03,2023-09-04,TRK-06,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,wheat,22.35,95.1,0.7,completed
TRP-02661,2023-09-03,2023-09-04,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.35,84.8,1.8,completed
TRP-02662,2023-09-03,2023-09-03,TRK-07,DRV-07,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,17.74,73.9,1.6,completed
TRP-02663,2023-09-03,2023-09-04,TRK-08,DRV-08,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,23.73,94.9,1.6,completed
TRP-02664,2023-09-03,2023-09-03,TRK-09,DRV-12,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,19.02,76.1,0.4,completed
TRP-02665,2023-09-03,2023-09-04,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,23.64,94.5,1.5,completed
TRP-02666,2023-09-03,2023-09-04,TRK-11,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.07,86.0,1.7,completed
TRP-02667,2023-09-03,2023-09-04,TRK-11,DRV-11,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,17.66,72.1,1.1,completed
TRP-02668,2023-09-03,2023-09-03,TRK-11,DRV-11,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,26.94,110.0,1.5,completed
TRP-02669,2023-09-03,2023-09-04,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.62,90.5,0.6,completed
TRP-02670,2023-09-04,2023-09-04,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,20.82,94.6,0.2,completed
TRP-02671,2023-09-04,2023-09-04,TRK-02,DRV-02,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,20.53,89.2,0.3,completed
TRP-02672,2023-09-04,2023-09-04,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,23.38,108.7,0.0,completed
TRP-02673,2023-09-04,2023-09-04,TRK-04,DRV-04,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,18.39,76.6,0.8,completed
TRP-02674,2023-09-04,2023-09-04,TRK-04,DRV-04,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.73,90.5,0.6,completed
TRP-02675,2023-09-04,2023-09-05,TRK-04,DRV-04,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,22.40,93.3,0.0,completed
TRP-02676,2023-09-04,2023-09-04,TRK-07,DRV-07,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,16.39,68.3,0.2,completed
TRP-02677,2023-09-04,2023-09-05,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.76,94.9,19.6,delayed
TRP-02678,2023-09-04,2023-09-05,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,24.45,97.8,1.0,completed
TRP-02679,2023-09-04,2023-09-05,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,17.33,69.3,2.2,delayed
TRP-02680,2023-09-04,2023-09-05,TRK-10,DRV-12,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.74,86.4,8.6,delayed
TRP-02681,2023-09-05,2023-09-07,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,18.67,77.8,27.5,delayed
TRP-02682,2023-09-05,2023-09-05,TRK-06,DRV-06,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,22.90,97.4,1.4,completed
TRP-02683,2023-09-05,2023-09-07,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,17.53,70.1,0.2,completed
TRP-02684,2023-09-05,2023-09-06,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,21.68,86.7,0.5,completed
TRP-02685,2023-09-05,2023-09-07,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.63,90.1,24.0,delayed
TRP-02686,2023-09-05,2023-09-05,TRK-10,DRV-10,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.74,86.4,1.5,completed
TRP-02687,2023-09-05,2023-09-05,TRK-11,DRV-11,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.82,72.7,0.9,completed
TRP-02688,2023-09-05,2023-09-05,TRK-12,DRV-12,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,25.92,103.7,1.4,completed
TRP-02689,2023-09-06,2023-09-07,TRK-01,DRV-01,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,20.83,94.7,1.3,completed
TRP-02690,2023-09-06,2023-09-06,TRK-02,DRV-02,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,23.75,103.3,0.7,completed
TRP-02691,2023-09-06,2023-09-07,TRK-06,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.05,93.8,1.4,completed
TRP-02692,2023-09-06,2023-09-06,TRK-07,DRV-07,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,23.06,96.1,2.1,delayed
TRP-02693,2023-09-06,2023-09-06,TRK-08,DRV-03,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,19.07,76.3,1.7,completed
TRP-02694,2023-09-06,2023-09-06,TRK-08,DRV-08,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.89,71.6,0.4,completed
TRP-02695,2023-09-06,2023-09-08,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,23.18,92.7,0.9,completed
TRP-02696,2023-09-06,2023-09-08,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,16.34,68.1,1.7,completed
TRP-02697,2023-09-07,2023-09-07,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,16.00,72.7,1.2,completed
TRP-02698,2023-09-07,2023-09-08,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,15.76,68.5,0.1,completed
TRP-02699,2023-09-07,2023-09-09,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,22.98,95.8,0.5,completed
TRP-02700,2023-09-07,2023-09-08,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,19.92,81.3,1.0,completed
TRP-02701,2023-09-07,2023-09-07,TRK-07,DRV-07,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,27.25,113.5,0.5,completed
TRP-02702,2023-09-07,2023-09-09,TRK-08,DRV-08,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.25,93.0,0.8,completed
TRP-02703,2023-09-07,2023-09-08,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,17.44,72.7,1.7,completed
TRP-02704,2023-09-07,2023-09-07,TRK-10,DRV-10,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,18.03,75.1,0.6,completed
TRP-02705,2023-09-07,2023-09-07,TRK-10,DRV-10,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.98,91.6,0.7,completed
TRP-02706,2023-09-07,2023-09-09,TRK-11,DRV-11,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,23.22,94.8,17.0,delayed
TRP-02707,2023-09-08,2023-09-09,TRK-01,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.59,84.5,0.4,completed
TRP-02708,2023-09-08,2023-09-08,TRK-02,DRV-02,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.76,90.3,1.7,completed
TRP-02709,2023-09-08,2023-09-09,TRK-02,DRV-02,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,18.50,80.4,19.2,delayed
TRP-02710,2023-09-08,2023-09-08,TRK-04,DRV-04,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,18.52,77.2,0.0,completed
TRP-02711,2023-09-08,2023-09-08,TRK-05,DRV-05,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,22.81,93.1,1.7,completed
TRP-02712,2023-09-08,2023-09-08,TRK-07,DRV-07,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,25.43,106.0,1.7,completed
TRP-02713,2023-09-08,2023-09-08,TRK-09,DRV-09,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,25.69,102.8,0.9,completed
TRP-02714,2023-09-08,2023-09-09,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,22.88,91.5,0.4,completed
TRP-02715,2023-09-08,2023-09-08,TRK-10,DRV-10,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,24.65,102.7,0.2,completed
TRP-02716,2023-09-09,2023-09-09,TRK-03,DRV-07,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,21.75,101.1,0.1,completed
TRP-02717,2023-09-09,2023-09-10,TRK-08,DRV-08,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,22.40,89.6,1.1,completed
TRP-02718,2023-09-09,2023-09-09,TRK-09,DRV-09,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,24.35,97.4,1.6,completed
TRP-02719,2023-09-09,2023-09-10,TRK-09,DRV-09,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,23.34,93.4,1.3,completed
TRP-02720,2023-09-10,2023-09-10,TRK-01,DRV-01,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,16.70,75.9,0.2,completed
TRP-02721,2023-09-10,2023-09-10,TRK-01,DRV-01,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.24,92.0,0.8,completed
TRP-02722,2023-09-10,2023-09-12,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,20.47,95.2,1.7,completed
TRP-02723,2023-09-10,2023-09-10,TRK-03,DRV-03,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,20.29,94.4,0.3,completed
TRP-02724,2023-09-10,2023-09-10,TRK-03,DRV-03,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,23.04,107.2,0.6,completed
TRP-02725,2023-09-10,2023-09-12,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.40,94.9,1.6,completed
TRP-02726,2023-09-10,2023-09-11,TRK-04,DRV-10,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.34,93.1,0.4,completed
TRP-02727,2023-09-10,2023-09-11,TRK-04,DRV-04,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,23.61,98.4,1.0,completed
TRP-02728,2023-09-10,2023-09-10,TRK-04,DRV-04,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,19.09,79.5,0.2,completed
TRP-02729,2023-09-10,2023-09-12,TRK-05,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,22.30,91.0,0.7,completed
TRP-02730,2023-09-10,2023-09-11,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.18,94.6,1.5,completed
TRP-02731,2023-09-10,2023-09-10,TRK-07,DRV-07,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.85,91.0,0.8,completed
TRP-02732,2023-09-10,2023-09-12,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,23.78,99.1,1.4,completed
TRP-02733,2023-09-10,2023-09-11,TRK-08,DRV-08,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.83,87.3,0.6,completed
TRP-02734,2023-09-10,2023-09-11,TRK-08,DRV-08,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,20.10,80.4,1.7,completed
TRP-02735,2023-09-10,2023-09-12,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.55,86.2,11.6,delayed
TRP-02736,2023-09-10,2023-09-10,TRK-10,DRV-10,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.50,72.9,1.8,completed
TRP-02737,2023-09-10,2023-09-10,TRK-11,DRV-11,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.54,71.6,1.1,completed
TRP-02738,2023-09-10,2023-09-10,TRK-11,DRV-11,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.58,92.1,1.7,completed
TRP-02739,2023-09-11,2023-09-12,TRK-01,DRV-01,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,21.76,98.9,0.3,completed
TRP-02740,2023-09-11,2023-09-12,TRK-05,DRV-05,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,21.52,87.8,0.3,completed
TRP-02741,2023-09-11,2023-09-11,TRK-05,DRV-05,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,20.42,83.3,0.3,completed
TRP-02742,2023-09-11,2023-09-11,TRK-07,DRV-07,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,20.47,85.3,0.4,completed
TRP-02743,2023-09-11,2023-09-13,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.07,87.8,1.8,completed
TRP-02744,2023-09-11,2023-09-11,TRK-09,DRV-09,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,18.21,72.8,1.0,completed
TRP-02745,2023-09-12,2023-09-13,TRK-01,DRV-01,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.88,94.9,0.7,completed
TRP-02746,2023-09-12,2023-09-13,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,17.46,72.8,1.2,completed
TRP-02747,2023-09-12,2023-09-12,TRK-06,DRV-06,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,18.70,79.6,1.5,completed
TRP-02748,2023-09-12,2023-09-12,TRK-08,DRV-08,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,23.07,92.3,0.3,completed
TRP-02749,2023-09-12,2023-09-12,TRK-09,DRV-04,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.79,91.2,6.2,delayed
TRP-02750,2023-09-12,2023-09-12,TRK-10,DRV-02,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,19.43,81.0,1.4,completed
TRP-02751,2023-09-13,2023-09-13,TRK-01,DRV-01,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.41,79.1,0.6,completed
TRP-02752,2023-09-13,2023-09-13,TRK-01,DRV-01,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,17.01,77.3,1.3,completed
TRP-02753,2023-09-13,2023-09-13,TRK-01,DRV-01,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,23.04,104.7,0.3,completed
TRP-02754,2023-09-13,2023-09-14,TRK-05,DRV-05,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.32,87.0,8.7,delayed
TRP-02755,2023-09-13,2023-09-14,TRK-08,DRV-08,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.80,95.2,0.1,completed
TRP-02756,2023-09-13,2023-09-13,TRK-09,DRV-09,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,24.70,98.8,0.2,completed
TRP-02757,2023-09-13,2023-09-14,TRK-11,DRV-11,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,24.32,99.3,0.0,completed
TRP-02758,2023-09-13,2023-09-14,TRK-11,DRV-11,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,21.93,89.5,0.8,completed
TRP-02759,2023-09-13,2023-09-14,TRK-11,DRV-11,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,22.49,91.8,1.4,completed
TRP-02760,2023-09-13,2023-09-14,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,19.18,76.7,1.2,completed
TRP-02761,2023-09-14,2023-09-16,TRK-02,DRV-02,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,21.19,92.1,1.6,completed
TRP-02762,2023-09-14,2023-09-16,TRK-05,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,20.82,85.0,0.0,completed
TRP-02763,2023-09-14,2023-09-15,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.72,92.4,1.3,completed
TRP-02764,2023-09-14,2023-09-15,TRK-07,DRV-07,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,23.33,97.2,0.9,completed
TRP-02765,2023-09-14,2023-09-14,TRK-11,DRV-11,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.69,92.6,1.6,completed
